#Initialized GISAXS Reduction. Version 0.21
#Date: 14. November 2017 11:57AM
#Author: Dominique Dresen
#Contact: Dominique.Dresen@uni-koeln.de
#Extracted Yoneda between qz = 0.024 .. 0.029 A-1
#q/A-1	I/a.u.	sI/a.u.
-0.248022489385	3.03889356495e-08	1.75450601776e-08
-0.247559681724	3.03889356495e-08	1.75450601776e-08
-0.247096866792	4.0518580866e-08	2.0259290433e-08
-0.246634044604	6.07778712989e-08	2.48124620558e-08
-0.246171215171	7.09075165154e-08	2.68005221121e-08
-0.245708378508	4.0518580866e-08	2.0259290433e-08
-0.245245534627	2.0259290433e-08	1.43254816472e-08
-0.244782683544	4.0518580866e-08	2.0259290433e-08
-0.24431982527	3.03889356495e-08	1.75450601776e-08
-0.243856959819	1.01296452165e-08	1.01296452165e-08
-0.243394087205	8.10371617319e-08	2.86509632944e-08
-0.242931207442	1.01296452165e-07	3.20327507735e-08
-0.242468320542	3.03889356495e-08	1.75450601776e-08
-0.242005426519	3.03889356495e-08	1.75450601776e-08
-0.241542525387	2.0259290433e-08	1.43254816472e-08
-0.241079617159	3.03889356495e-08	1.75450601776e-08
-0.240616701848	6.07778712989e-08	2.48124620558e-08
-0.240153779469	3.03889356495e-08	1.75450601776e-08
-0.239690850033	3.03889356495e-08	1.75450601776e-08
-0.239227913556	3.03889356495e-08	1.75450601776e-08
-0.23876497005	8.10371617319e-08	2.86509632944e-08
-0.238302019529	1.41815033031e-07	3.79016618497e-08
-0.237839062006	8.10371617319e-08	2.86509632944e-08
-0.237376097494	6.07778712989e-08	2.48124620558e-08
-0.236913126008	1.21555742598e-07	3.50901203552e-08
-0.236450147561	9.11668069484e-08	3.03889356495e-08
-0.235987162165	7.09075165154e-08	2.68005221121e-08
-0.235524169835	3.03889356495e-08	1.75450601776e-08
-0.235061170584	5.06482260824e-08	2.2650575292e-08
-0.234598164426	7.09075165154e-08	2.68005221121e-08
-0.234135151374	8.10371617319e-08	2.86509632944e-08
-0.233672131441	5.06482260824e-08	2.2650575292e-08
-0.233209104641	3.03889356495e-08	1.75450601776e-08
-0.232746070987	1.01296452165e-07	3.20327507735e-08
-0.232283030493	5.06482260824e-08	2.2650575292e-08
-0.231819983172	7.09075165154e-08	2.68005221121e-08
-0.230893868105	2.0259290433e-08	1.43254816472e-08
-0.230430800386	1.01296452165e-08	1.01296452165e-08
-0.229967725893	3.03889356495e-08	1.75450601776e-08
-0.229504644641	3.03889356495e-08	1.75450601776e-08
-0.229041556644	3.03889356495e-08	1.75450601776e-08
-0.228578461914	1.01296452165e-08	1.01296452165e-08
-0.228115360465	8.10371617319e-08	2.86509632944e-08
-0.227652252311	4.0518580866e-08	2.0259290433e-08
-0.227189137465	4.0518580866e-08	2.0259290433e-08
-0.226726015941	4.0518580866e-08	2.0259290433e-08
-0.226262887751	5.06482260824e-08	2.2650575292e-08
-0.225799752911	1.21555742598e-07	3.50901203552e-08
-0.225336611432	6.07778712989e-08	2.48124620558e-08
-0.224873463329	9.11668069484e-08	3.03889356495e-08
-0.224410308615	5.06482260824e-08	2.2650575292e-08
-0.223947147303	2.0259290433e-08	1.43254816472e-08
-0.223483979408	6.07778712989e-08	2.48124620558e-08
-0.223020804942	2.0259290433e-08	1.43254816472e-08
-0.222557623919	4.0518580866e-08	2.0259290433e-08
-0.222094436352	1.21555742598e-07	3.50901203552e-08
-0.221631242256	8.10371617319e-08	2.86509632944e-08
-0.221168041643	6.07778712989e-08	2.48124620558e-08
-0.220704834527	7.09075165154e-08	2.68005221121e-08
-0.220241620921	6.07778712989e-08	2.48124620558e-08
-0.21977840084	4.0518580866e-08	2.0259290433e-08
-0.219315174296	5.06482260824e-08	2.2650575292e-08
-0.218851941303	9.11668069484e-08	3.03889356495e-08
-0.218388701874	6.07778712989e-08	2.48124620558e-08
-0.217925456024	3.03889356495e-08	1.75450601776e-08
-0.217462203765	2.0259290433e-08	1.43254816472e-08
-0.216998945111	3.03889356495e-08	1.75450601776e-08
-0.216535680075	5.06482260824e-08	2.2650575292e-08
-0.216072408672	6.07778712989e-08	2.48124620558e-08
-0.215609130914	3.03889356495e-08	1.75450601776e-08
-0.215145846815	5.06482260824e-08	2.2650575292e-08
-0.214682556388	4.0518580866e-08	2.0259290433e-08
-0.214219259648	9.11668069484e-08	3.03889356495e-08
-0.213755956607	2.0259290433e-08	1.43254816472e-08
-0.21329264728	5.06482260824e-08	2.2650575292e-08
-0.212829331679	6.07778712989e-08	2.48124620558e-08
-0.212366009818	5.06482260824e-08	2.2650575292e-08
-0.21190268171	5.06482260824e-08	2.2650575292e-08
-0.21143934737	2.0259290433e-08	1.43254816472e-08
-0.210976006811	6.07778712989e-08	2.48124620558e-08
-0.210512660045	1.31685387814e-07	3.65229552303e-08
-0.210049307087	3.03889356495e-08	1.75450601776e-08
-0.209585947951	4.0518580866e-08	2.0259290433e-08
-0.209122582649	5.06482260824e-08	2.2650575292e-08
-0.208659211196	7.09075165154e-08	2.68005221121e-08
-0.208195833604	6.07778712989e-08	2.48124620558e-08
-0.207732449888	4.0518580866e-08	2.0259290433e-08
-0.20726906006	5.06482260824e-08	2.2650575292e-08
-0.206805664135	5.06482260824e-08	2.2650575292e-08
-0.206342262125	1.21555742598e-07	3.50901203552e-08
-0.205878854045	4.0518580866e-08	2.0259290433e-08
-0.205415439908	1.01296452165e-08	1.01296452165e-08
-0.204952019728	4.0518580866e-08	2.0259290433e-08
-0.204488593517	4.0518580866e-08	2.0259290433e-08
-0.20402516129	5.06482260824e-08	2.2650575292e-08
-0.20356172306	2.0259290433e-08	1.43254816472e-08
-0.203098278841	9.11668069484e-08	3.03889356495e-08
-0.202634828645	5.06482260824e-08	2.2650575292e-08
-0.202171372488	3.03889356495e-08	1.75450601776e-08
-0.201707910381	8.10371617319e-08	2.86509632944e-08
-0.20124444234	7.09075165154e-08	2.68005221121e-08
-0.200780968376	7.09075165154e-08	2.68005221121e-08
-0.200317488504	7.09075165154e-08	2.68005221121e-08
-0.199854002738	6.07778712989e-08	2.48124620558e-08
-0.199390511091	8.10371617319e-08	2.86509632944e-08
-0.198927013575	5.06482260824e-08	2.2650575292e-08
-0.198463510206	4.0518580866e-08	2.0259290433e-08
-0.198000000997	5.06482260824e-08	2.2650575292e-08
-0.19753648596	7.09075165154e-08	2.68005221121e-08
-0.19707296511	6.07778712989e-08	2.48124620558e-08
-0.19660943846	5.06482260824e-08	2.2650575292e-08
-0.196145906024	6.07778712989e-08	2.48124620558e-08
-0.195682367815	4.0518580866e-08	2.0259290433e-08
-0.195218823847	4.0518580866e-08	2.0259290433e-08
-0.194755274133	7.09075165154e-08	2.68005221121e-08
-0.194291718687	7.09075165154e-08	2.68005221121e-08
-0.193828157522	6.07778712989e-08	2.48124620558e-08
-0.193364590652	1.01296452165e-07	3.20327507735e-08
-0.192901018091	8.10371617319e-08	2.86509632944e-08
-0.192437439852	5.06482260824e-08	2.2650575292e-08
-0.191973855948	9.11668069484e-08	3.03889356495e-08
-0.191510266394	7.09075165154e-08	2.68005221121e-08
-0.191046671202	6.07778712989e-08	2.48124620558e-08
-0.190583070387	9.11668069484e-08	3.03889356495e-08
-0.190119463962	4.0518580866e-08	2.0259290433e-08
-0.189655851939	3.03889356495e-08	1.75450601776e-08
-0.189192234334	3.03889356495e-08	1.75450601776e-08
-0.18872861116	7.09075165154e-08	2.68005221121e-08
-0.188264982429	2.0259290433e-08	1.43254816472e-08
-0.187801348156	7.09075165154e-08	2.68005221121e-08
-0.187337708354	9.11668069484e-08	3.03889356495e-08
-0.186874063037	8.10371617319e-08	2.86509632944e-08
-0.186410412219	7.09075165154e-08	2.68005221121e-08
-0.185946755912	7.09075165154e-08	2.68005221121e-08
-0.18548309413	5.06482260824e-08	2.2650575292e-08
-0.185019426888	9.11668069484e-08	3.03889356495e-08
-0.184555754198	1.82333613897e-07	4.29764449416e-08
-0.184092076074	2.0259290433e-08	1.43254816472e-08
-0.18362839253	5.06482260824e-08	2.2650575292e-08
-0.18316470358	9.11668069484e-08	3.03889356495e-08
-0.182701009236	1.11426097381e-07	3.35962324425e-08
-0.182237309512	6.07778712989e-08	2.48124620558e-08
-0.181773604423	9.11668069484e-08	3.03889356495e-08
-0.181309893981	8.10371617319e-08	2.86509632944e-08
-0.1808461782	1.11426097381e-07	3.35962324425e-08
-0.180382457094	7.09075165154e-08	2.68005221121e-08
-0.179918730676	8.10371617319e-08	2.86509632944e-08
-0.179454998961	1.21555742598e-07	3.50901203552e-08
-0.17899126196	1.41815033031e-07	3.79016618497e-08
-0.178527519688	2.22852194763e-07	4.75122475648e-08
-0.17806377216	1.21555742598e-07	3.50901203552e-08
-0.177600019387	6.07778712989e-08	2.48124620558e-08
-0.177136261384	3.03889356495e-08	1.75450601776e-08
-0.176672498164	5.06482260824e-08	2.2650575292e-08
-0.176208729741	1.31685387814e-07	3.65229552303e-08
-0.175744956129	8.10371617319e-08	2.86509632944e-08
-0.17528117734	5.06482260824e-08	2.2650575292e-08
-0.17481739339	8.10371617319e-08	2.86509632944e-08
-0.17435360429	1.21555742598e-07	3.50901203552e-08
-0.173889810055	9.11668069484e-08	3.03889356495e-08
-0.173426010699	1.11426097381e-07	3.35962324425e-08
-0.172962206235	1.01296452165e-07	3.20327507735e-08
-0.172498396676	7.09075165154e-08	2.68005221121e-08
-0.172034582036	8.10371617319e-08	2.86509632944e-08
-0.17157076233	6.07778712989e-08	2.48124620558e-08
-0.171106937569	6.07778712989e-08	2.48124620558e-08
-0.170643107768	7.09075165154e-08	2.68005221121e-08
-0.170179272941	5.06482260824e-08	2.2650575292e-08
-0.169715433101	6.07778712989e-08	2.48124620558e-08
-0.169251588262	1.11426097381e-07	3.35962324425e-08
-0.168787738437	1.01296452165e-07	3.20327507735e-08
-0.16832388364	1.51944678247e-07	3.92319472265e-08
-0.167860023884	1.01296452165e-07	3.20327507735e-08
-0.167396159183	1.62074323464e-07	4.0518580866e-08
-0.166932289551	1.51944678247e-07	3.92319472265e-08
-0.166468415001	7.09075165154e-08	2.68005221121e-08
-0.166004535547	1.62074323464e-07	4.0518580866e-08
-0.165540651203	9.11668069484e-08	3.03889356495e-08
-0.165076761981	1.82333613897e-07	4.29764449416e-08
-0.164612867896	1.01296452165e-07	3.20327507735e-08
-0.164148968962	8.10371617319e-08	2.86509632944e-08
-0.163685065191	1.62074323464e-07	4.0518580866e-08
-0.163221156597	1.41815033031e-07	3.79016618497e-08
-0.162757243195	1.62074323464e-07	4.0518580866e-08
-0.162293324997	8.10371617319e-08	2.86509632944e-08
-0.161829402018	1.41815033031e-07	3.79016618497e-08
-0.16136547427	1.7220396868e-07	4.17655971776e-08
-0.160901541768	9.11668069484e-08	3.03889356495e-08
-0.160437604525	1.31685387814e-07	3.65229552303e-08
-0.159973662555	1.11426097381e-07	3.35962324425e-08
-0.15950971587	1.92463259113e-07	4.41540998326e-08
-0.159045764486	2.22852194763e-07	4.75122475648e-08
-0.158581808415	1.51944678247e-07	3.92319472265e-08
-0.158117847672	1.82333613897e-07	4.29764449416e-08
-0.157653882268	1.41815033031e-07	3.79016618497e-08
-0.15718991222	2.0259290433e-07	4.53011505841e-08
-0.156725937539	2.12722549546e-07	4.64198659676e-08
-0.15626195824	1.92463259113e-07	4.41540998326e-08
-0.155797974335	2.22852194763e-07	4.75122475648e-08
-0.15533398584	2.43111485196e-07	4.96249241116e-08
-0.154869992767	2.43111485196e-07	4.96249241116e-08
-0.15440599513	2.32981839979e-07	4.85800718492e-08
-0.153941992942	1.41815033031e-07	3.79016618497e-08
-0.153477986218	2.32981839979e-07	4.85800718492e-08
-0.153013974971	2.0259290433e-07	4.53011505841e-08
-0.152549959214	1.41815033031e-07	3.79016618497e-08
-0.152085938961	2.53241130412e-07	5.06482260824e-08
-0.151621914225	2.12722549546e-07	4.64198659676e-08
-0.151157885021	2.32981839979e-07	4.85800718492e-08
-0.150693851362	2.22852194763e-07	4.75122475648e-08
-0.150229813262	2.53241130412e-07	5.06482260824e-08
-0.149765770733	1.62074323464e-07	4.0518580866e-08
-0.149301723791	1.51944678247e-07	3.92319472265e-08
-0.148837672448	2.22852194763e-07	4.75122475648e-08
-0.148373616717	2.32981839979e-07	4.85800718492e-08
-0.147909556614	2.73500420845e-07	5.26351805328e-08
-0.147445492151	2.53241130412e-07	5.06482260824e-08
-0.146981423341	2.53241130412e-07	5.06482260824e-08
-0.146517350199	1.31685387814e-07	3.65229552303e-08
-0.146053272739	1.41815033031e-07	3.79016618497e-08
-0.145589190973	3.24148646928e-07	5.73019265888e-08
-0.145125104915	2.0259290433e-07	4.53011505841e-08
-0.144661014579	2.93759711278e-07	5.45498089286e-08
-0.144196919979	1.62074323464e-07	4.0518580866e-08
-0.143732821129	1.92463259113e-07	4.41540998326e-08
-0.143268718041	2.22852194763e-07	4.75122475648e-08
-0.14280461073	2.0259290433e-07	4.53011505841e-08
-0.142340499209	2.83630066062e-07	5.36010442243e-08
-0.141876383492	2.12722549546e-07	4.64198659676e-08
-0.141412263592	1.82333613897e-07	4.29764449416e-08
-0.140948139523	1.92463259113e-07	4.41540998326e-08
-0.140484011299	3.03889356495e-07	5.5482351846e-08
-0.140019878933	2.63370775629e-07	5.16512586247e-08
-0.139555742439	1.92463259113e-07	4.41540998326e-08
-0.139091601831	3.03889356495e-07	5.5482351846e-08
-0.138627457122	1.51944678247e-07	3.92319472265e-08
-0.138163308326	2.12722549546e-07	4.64198659676e-08
-0.137699155457	2.0259290433e-07	4.53011505841e-08
-0.137234998527	1.51944678247e-07	3.92319472265e-08
-0.136770837552	1.31685387814e-07	3.65229552303e-08
-0.136306672543	2.53241130412e-07	5.06482260824e-08
-0.135842503516	2.32981839979e-07	4.85800718492e-08
-0.135378330484	1.92463259113e-07	4.41540998326e-08
-0.13491415346	1.51944678247e-07	3.92319472265e-08
-0.134449972457	2.63370775629e-07	5.16512586247e-08
-0.133985787491	2.12722549546e-07	4.64198659676e-08
-0.133521598574	2.12722549546e-07	4.64198659676e-08
-0.133057405719	2.0259290433e-07	4.53011505841e-08
-0.132593208942	2.73500420845e-07	5.26351805328e-08
-0.132129008254	2.22852194763e-07	4.75122475648e-08
-0.13166480367	2.63370775629e-07	5.16512586247e-08
-0.131200595204	2.63370775629e-07	5.16512586247e-08
-0.130736382869	2.83630066062e-07	5.36010442243e-08
-0.130272166678	2.73500420845e-07	5.26351805328e-08
-0.129807946646	2.43111485196e-07	4.96249241116e-08
-0.129343722786	3.54537582577e-07	5.99277892752e-08
-0.128879495112	3.64667227794e-07	6.07778712989e-08
-0.128415263637	3.24148646928e-07	5.73019265888e-08
-0.127951028375	3.95056163443e-07	6.32596141015e-08
-0.12748678934	3.84926518227e-07	6.24433268176e-08
-0.127022546545	3.34278292144e-07	5.81903815333e-08
-0.126558300004	3.14019001711e-07	5.63994776445e-08
-0.126094049731	3.54537582577e-07	5.99277892752e-08
-0.125629795739	3.34278292144e-07	5.81903815333e-08
-0.125165538042	3.95056163443e-07	6.32596141015e-08
-0.124701276654	3.44407937361e-07	5.90654739692e-08
-0.124237011587	4.76093325175e-07	6.94453488289e-08
-0.123772742857	4.65963679959e-07	6.87025964702e-08
-0.123308470476	4.96352615608e-07	7.09075165154e-08
-0.122844194458	4.0518580866e-07	6.40655015471e-08
-0.122379914817	4.76093325175e-07	6.94453488289e-08
-0.121915631567	5.16611906041e-07	7.23401363201e-08
-0.121451344721	4.76093325175e-07	6.94453488289e-08
-0.120987054292	5.87519422556e-07	7.71450796117e-08
-0.120522760295	5.16611906041e-07	7.23401363201e-08
-0.120058462743	6.28038003422e-07	7.97609061956e-08
-0.11959416165	6.17908358206e-07	7.91150582691e-08
-0.11912985703	6.07778712989e-07	7.84638944529e-08
-0.118665548895	6.68556584288e-07	8.22936267641e-08
-0.11820123726	7.90112326886e-07	8.94626042128e-08
-0.117736922139	5.67260132123e-07	7.58033236994e-08
-0.117272603545	6.07778712989e-07	7.84638944529e-08
-0.116808281491	6.88815874721e-07	8.35311943552e-08
-0.116343955992	7.19204810371e-07	8.53539077433e-08
-0.115879627061	6.98945519938e-07	8.41431526782e-08
-0.115415294712	8.81279133835e-07	9.44830406075e-08
-0.114950958958	8.10371617319e-07	9.06023011681e-08
-0.114486619813	8.81279133835e-07	9.44830406075e-08
-0.114022277291	9.31927359917e-07	9.71601436984e-08
-0.113557931406	1.02309416687e-06	1.01801674512e-07
-0.11309358217	1.09400168338e-06	1.05270361066e-07
-0.112629229598	1.12439061903e-06	1.0672243464e-07
-0.112164873704	1.13452026425e-06	1.07202088449e-07
-0.1117005145	1.25607600684e-06	1.12798955289e-07
-0.111236152001	1.24594636163e-06	1.1234320007e-07
-0.110771786221	1.37763174944e-06	1.18130947938e-07
-0.110307417173	1.2256870712e-06	1.11426097381e-07
-0.10984304487	1.51944678247e-06	1.24062310279e-07
-0.109378669327	1.49918749204e-06	1.23232452736e-07
-0.108914290557	1.58022465377e-06	1.26519228203e-07
-0.108449908574	1.48905784682e-06	1.22815421243e-07
-0.107985523391	1.87398436505e-06	1.37778070676e-07
-0.107521135022	1.74229897724e-06	1.3284905156e-07
-0.107056743481	1.70178039637e-06	1.3129520803e-07
-0.106592348781	1.93476223635e-06	1.3999448215e-07
-0.106127950937	1.94489188157e-06	1.40360481421e-07
-0.105663549961	2.12722549546e-06	1.46792505137e-07
-0.105199145868	2.07657726938e-06	1.45034447644e-07
-0.10473473867	1.95502152678e-06	1.40725528803e-07
-0.104270328383	1.80307684854e-06	1.35146323567e-07
-0.103805915019	2.01579939808e-06	1.42896230637e-07
-0.103341498592	1.88411401027e-06	1.38149941988e-07
-0.102877079116	2.22852194763e-06	1.50246919059e-07
-0.102412656605	2.13735514068e-06	1.47141596011e-07
-0.101948231072	2.05631797895e-06	1.44325228491e-07
-0.10148380253	2.29942946414e-06	1.52618493873e-07
-0.101019370994	2.40072591631e-06	1.55943905922e-07
-0.100554936478	2.24878123806e-06	1.50928314478e-07
-0.100090498994	2.57292988499e-06	1.61439979255e-07
-0.0996260585566	2.5830595302e-06	1.61757462313e-07
-0.0991616151797	2.51215201369e-06	1.59521812391e-07
-0.0986971688767	2.22852194763e-06	1.50246919059e-07
-0.0982327196613	2.71474491802e-06	1.65829439102e-07
-0.0977682675471	2.42098520674e-06	1.56600514746e-07
-0.097303812548	2.35007769023e-06	1.54290159223e-07
-0.0968393546775	2.45137414239e-06	1.57580298119e-07
-0.0963748939493	2.24878123806e-06	1.50928314478e-07
-0.0959104303772	2.41085556152e-06	1.56272555193e-07
-0.0954459639748	2.46150378761e-06	1.57905541598e-07
-0.0949814947557	2.21839230241e-06	1.49905059869e-07
-0.0945170227337	2.20826265719e-06	1.49562419284e-07
-0.0940525479225	2.21839230241e-06	1.49905059869e-07
-0.0935880703357	1.71191004159e-06	1.31685387814e-07
-0.0931235899871	1.70178039637e-06	1.3129520803e-07
-0.0926591068902	1.67139146072e-06	1.30117648745e-07
-0.0921946210589	1.54983571812e-06	1.25296791533e-07
-0.0917301325067	1.41815033031e-06	1.1985557855e-07
-0.0912656412474	1.28646494249e-06	1.14155304086e-07
-0.0908011472946	1.39789103988e-06	1.18996387698e-07
-0.0903366506621	1.36750210423e-06	1.17695841679e-07
-0.0898721513636	1.31685387814e-06	1.15495725408e-07
-0.0894076494126	9.5218665035e-07	9.82105541575e-08
-0.088943144823	1.14464990946e-06	1.07679605683e-07
-0.0884786376083	1.12439061903e-06	1.0672243464e-07
-0.0880141277824	9.62316295567e-07	9.8731568711e-08
-0.0875496153588	1.08387203816e-06	1.04781864875e-07
-0.0870851003513	8.00241972103e-07	9.00342560626e-08
-0.0866205827735	9.92705231216e-07	1.0027837153e-07
-0.0861560626392	9.5218665035e-07	9.82105541575e-08
-0.085691539962	8.91408779051e-07	9.50244951297e-08
-0.0852270147557	8.40760552969e-07	9.22854599251e-08
-0.0847624870339	6.68556584288e-07	8.22936267641e-08
-0.0842979568103	7.69853036453e-07	8.83081996652e-08
-0.0838334240986	8.61019843402e-07	9.339071441e-08
-0.0833688889125	8.20501262536e-07	9.11668069484e-08
-0.0829043512657	8.61019843402e-07	9.339071441e-08
-0.0824398111719	9.01538424268e-07	9.55628818468e-08
-0.0819752686448	8.50890198185e-07	9.28397319352e-08
-0.0815107236981	8.81279133835e-07	9.44830406075e-08
-0.0810461763455	9.11668069484e-07	9.60982523206e-08
-0.0805816266006	1.00283487643e-06	1.00788697328e-07
-0.0801170744772	9.82575586e-07	9.97654353199e-08
-0.0796525199889	9.31927359917e-07	9.71601436984e-08
-0.0791879631495	9.42057005134e-07	9.76867608006e-08
-0.0787234039727	9.72445940783e-07	9.92498482233e-08
-0.0782588424721	1.03322381208e-06	1.02304401888e-07
-0.0777942786614	1.07374239295e-06	1.04291080608e-07
-0.0773297125544	1.11426097381e-06	1.06240615319e-07
-0.0768651441648	1.33711316858e-06	1.16380763067e-07
-0.0764005735062	1.15477955468e-06	1.08155014642e-07
-0.0759360005923	1.2256870712e-06	1.11426097381e-07
-0.0754714254369	1.40802068509e-06	1.19426755786e-07
-0.0750068480536	1.37763174944e-06	1.18130947938e-07
-0.0745422684562	1.47892820161e-06	1.22396968847e-07
-0.0740776866583	1.6612618155e-06	1.29722753605e-07
-0.0736131026737	1.55996536334e-06	1.25705591286e-07
-0.073148516516	1.71191004159e-06	1.31685387814e-07
-0.0726839281989	1.91450294592e-06	1.39259597903e-07
-0.0722193377362	2.0867069146e-06	1.45387759855e-07
-0.0717547451415	1.9043733007e-06	1.38890697658e-07
-0.0712901504286	2.29942946414e-06	1.52618493873e-07
-0.0708255536112	2.77552278932e-06	1.67675463757e-07
-0.0703609547028	3.04902321016e-06	1.7574277617e-07
-0.0698963537174	3.15031966233e-06	1.78638239182e-07
-0.0694317506685	3.49472759969e-06	1.8814980923e-07
-0.0689671455699	3.70745014924e-06	1.9379152373e-07
-0.0685025384352	4.07211737703e-06	2.03098755066e-07
-0.0680379292783	4.83184076827e-06	2.21234790946e-07
-0.0675733181126	4.12276560311e-06	2.04357903861e-07
-0.0671087049521	4.09237666746e-06	2.03603349024e-07
-0.0666440898104	4.45704389526e-06	2.12481230638e-07
-0.0661794727012	4.38613637874e-06	2.10784262666e-07
-0.0657148536381	4.45704389526e-06	2.12481230638e-07
-0.065250232635	4.6697664448e-06	2.17492706383e-07
-0.0647856097055	4.61911821872e-06	2.16310029284e-07
-0.0643209848633	4.39626602396e-06	2.11027522139e-07
-0.0638563581221	4.35574744309e-06	2.10052793962e-07
-0.0633917294956	4.58872928307e-06	2.15597308963e-07
-0.0629270989976	5.00404473695e-06	2.25142616652e-07
-0.0624624666417	4.7305443161e-06	2.18903484675e-07
-0.0619978324417	4.71028502567e-06	2.18434237652e-07
-0.0615331964113	4.93313722043e-06	2.23541785461e-07
-0.0610685585641	5.26741551257e-06	2.30991450816e-07
-0.0606039189139	5.88532387078e-06	2.44164376589e-07
-0.0601392774744	6.22973180814e-06	2.51207032167e-07
-0.0596746342593	6.56401010029e-06	2.57858669649e-07
-0.0592099892823	6.65517690723e-06	2.59643180005e-07
-0.0587453425571	6.9388069733e-06	2.65118186598e-07
-0.0582806940975	7.88086397843e-06	2.82542662444e-07
-0.0578160439171	9.41044040612e-06	3.08746534628e-07
-0.0540987821717	1.78788238071e-05	4.25565673021e-07
-0.0536341171214	1.93577520087e-05	4.4281729871e-07
-0.0531694504875	2.1008884179e-05	4.61316098925e-07
