# GRASP V.7.15CD    Instrument:  ILL_d22

# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  AH11 RF off 8m
# Start: 22-Apr-18   16:04:22   End: 22-Apr-18   16:24:22

# Sample - (Flip off):  213434 , Loaded: 213434,213446,213464,213476,213480,213492,213496,213508,213512
# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  AH11 RF on 8m
# Start: 22-Apr-18   16:24:22   End: 22-Apr-18   16:44:22

# Sample + (Flip on):  213435 , Loaded: 213435, 213447,213465,213477,213481,213489,213497,213509,213513
# Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1e-06 (seconds)
# Data Normalisation: Exposure Time (1) seconds
# Attenuator: 0 is In.  Attenuation factor 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator2: is Out
# Attenuator2: Up-scaling data by 1
# Background:  213452 , Loaded: 213452,213453
# Cadmium: No Cadmium Subtraction

# Transmissions:  Ts = 0.99545 +/- 0.0049653  Te = 0.82099 +/- 0.0039031
# Applying (I_fore+I_back)/2

# Beam Centre1 :  Cx = 65.4982  Cy = 126.261       Cm Translation :  Tx = 0  Ty = 0 [mm]

# ***** Calibrations: *****
# Data: Corrected for D22 Detector Paralax
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction)
# Data: Divided by Volume 0.2 cm3
# Solid Angle Correction:
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 2
# Applying Default Instrument Mask
# Applying User Defined Mask
# Applying NanInf Mask
# Intensity units are:  cm-1 \\ \Delta\Omega

# ***** Analysis *****
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)]


# Mod_Q   	I       	Err_I   	Sigma_Q



0.0362887	0.0873674	0.00545866	0.00174069
0.0368643	0.0775758	0.00445526	0.00174149
0.0371612	0.0738039	0.00516066	0.00174189
0.0377348	0.0804352	0.00433789	0.00174262
0.0380474	0.0732676	0.00494596	0.001743
0.038598	0.0676563	0.00419992	0.00174365
0.0389036	0.0647767	0.00493994	0.001744
0.0394684	0.0652882	0.0040067	0.00174695
0.0397894	0.0507876	0.00483133	0.00174883
0.0403314	0.053451	0.00410785	0.00175184
0.0406616	0.0588684	0.00469395	0.00175358
0.0412017	0.0552315	0.00393117	0.0017563
0.0415475	0.0480993	0.0046044	0.00175796
0.0420645	0.0542925	0.00382899	0.00176032
0.0424032	0.0548364	0.0044745	0.00176181
0.0429346	0.0473124	0.00369811	0.00176403
0.0432888	0.0494344	0.0045999	0.00176545
0.0437972	0.0457473	0.00367529	0.0017674
0.0441605	0.0522951	0.00443758	0.00176874
0.0446672	0.0509476	0.00360867	0.00177053
0.0450298	0.0399775	0.00449552	0.00177176
0.0455334	0.0403926	0.00356754	0.0017734
0.0459081	0.0396826	0.00449758	0.00177458
0.0463993	0.0353481	0.00357922	0.00177606
0.0467788	0.045507	0.00449394	0.00177717
0.0472639	0.046867	0.00342271	0.00177853
0.0476556	0.0494264	0.00444801	0.00177959
0.0481311	0.047887	0.00344781	0.00178083
0.0485268	0.0592272	0.00443759	0.00178183
0.0490007	0.0517018	0.00340559	0.00178298
0.0493956	0.0508333	0.00457084	0.00178392
0.0498538	0.0550649	0.00332144	0.00178496
0.0502664	0.0404303	0.00455131	0.00178587
0.0507243	0.053882	0.00330994	0.00178685
0.0511351	0.0422603	0.00460172	0.0017877
0.0515854	0.0469411	0.00337267	0.00178861
0.0518592	0.0520329	0.00763396	0.00178914
