#GRASP V.7.09CD    Instrument:  ILL_d33 
#  
#***** Sanpol Worksheets I+, I- ***** 
#Subtitle:  DD67 0 A Rf- 
#Start: 09-Jun-16   03:03:26   End: 09-Jun-16   03:18:26 
#  
#Sample - (Flip off): Sum 3532, 3535, 3538, 3541, 3544, 3547, 3550, 3553 , Loaded: 3532, 3535, 3538, 3541, 3544, 3547, 3550, 3553 
#***** Sanpol Worksheets I+, I- ***** 
#Subtitle:  DD67 0 A Rf+ 
#Start: 09-Jun-16   03:18:26   End: 09-Jun-16   03:33:26 
#  
#Sample + (Flip on): Sum 3533,3536, 3539,3542, 3545, 3548, 3551, 3554 , Loaded: 3533,3536, 3539,3542, 3545, 3548, 3551, 3554 
#Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
#Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
#Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
#Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
#Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
#Data Normalisation: Exposure Time (1) seconds 
#Attenuator: 0 is In.  Attenuation factor 1 
#Attenuator: 0 is In. Up-scaling data by 1 
#Attenuator: 0 is In. Up-scaling data by 1 
#Attenuator: 0 is In. Up-scaling data by 1 
#Attenuator: 0 is In. Up-scaling data by 1 
#Attenuator: 0 is In. Up-scaling data by 1 
#Attenuator2: is Out 
#Attenuator2: Up-scaling data by 1 
#Attenuator2: Up-scaling data by 1 
#Attenuator2: Up-scaling data by 1 
#Attenuator2: Up-scaling data by 1 
#Attenuator2: Up-scaling data by 1 
#Background: Sum 2356+2357+2358+2359 , Loaded: 2356+2357+2358+2359 
#Cadmium: Sum 2342+2343 , Loaded: 2342+2343 
#Applying cadmium SANS data correction:  I = I - I_cd 
#  
#Transmissions:  Ts = 0.9987 +/- 0.0025947  Te = 0.81 +/- 0 
#Foreground Image Only :  I_corr = I_s 
#  
#Beam Centre1 :  Cx = 129.427  Cy = 63.9134       Cm Translation :  Tx = 0  Ty = 0 [mm] 
#Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
#Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
#Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
#Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
#  
#***** Calibrations: ***** 
#Data: Corrected for D33 Detector Paralax 
#Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
#Data: Divided by Volume 0.1 cm3 
#Solid Angle Correction: 
#Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 1 
#Applying Default Instrument Mask 
#Applying User Defined Mask 
#Applying NanInf Mask 
#Intensity units are:  cm-1 \\ \Delta\Omega  
#  
#***** Analysis ***** 
#Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
# 
# 
#Mod_Q   	I       	Err_I   	Sigma_Q
# 
# 
# 0.00252925	8.35407	0.745008	0.000905872
# 0.00274777	9.44337	0.4007	0.000906606
# 0.00293443	8.58005	0.355009	0.000907087
# 0.0031393	8.04533	0.220625	0.000907508
0.0187624	2.72776	0.0411754	0.00118185
0.0189608	2.70037	0.0430211	0.00118693
0.0191558	2.6578	0.0390437	0.0011917
0.0193582	2.58202	0.0420728	0.00119644
0.0195484	2.56004	0.0399857	0.0012007
0.0197472	2.51434	0.0401897	0.00120612
0.0199376	2.41364	0.0379225	0.00121229
0.0201349	2.38342	0.0400395	0.0012184
0.0203247	2.40042	0.0383795	0.00122402
0.0205254	2.32488	0.0378709	0.00122971
0.0207181	2.30381	0.0368276	0.00123495
0.0209191	2.22215	0.0366218	0.00124019
0.0211098	2.21642	0.0367367	0.00124497
0.0213087	2.15238	0.0365241	0.00124975
0.0214992	2.07353	0.0355721	0.00125485
0.0216984	2.07882	0.0360592	0.00126156
0.02189	2.05623	0.0342767	0.00126775
0.02209	1.97699	0.036121	0.00127394
0.0222807	1.89956	0.0342042	0.00127961
0.0224831	1.89768	0.0342923	0.0012854
0.0226758	1.86315	0.0340488	0.0012907
0.0228745	1.84198	0.0338521	0.00129596
0.0230644	1.757	0.0326713	0.0013008
0.0232633	1.74245	0.0333025	0.00130611
0.0234512	1.68564	0.0330891	0.00131264
0.0236504	1.65021	0.0326111	0.00131931
0.0238445	1.60802	0.0303602	0.00132555
0.0240465	1.60172	0.0320501	0.00133181
0.024236	1.53624	0.0314021	0.00133747
0.024435	1.49773	0.0317773	0.0013432
0.0246249	1.42434	0.0301536	0.00134847
0.0248209	1.46086	0.0320269	0.00135373
0.0250143	1.38343	0.0313673	0.00135876
0.0252111	1.42017	0.0325135	0.00136581
0.025409	1.38757	0.0330589	0.00137263
0.0256059	1.30431	0.0339918	0.00137918
0.0258011	1.32603	0.035125	0.00138544
0.0259979	1.20334	0.0359261	0.00139154
0.0261918	1.21039	0.0371013	0.00139734
0.0263863	1.2028	0.0374743	0.00140297
0.0265815	1.12471	0.0378321	0.00140844
0.0267733	1.0566	0.0383637	0.00141364
0.0269709	1.02199	0.0380256	0.00142061
0.0271712	1.01694	0.0394495	0.0014277
0.0273665	0.997866	0.0393599	0.00143437
0.0275626	1.02094	0.0354015	0.00144085
0.0277542	0.933513	0.0380427	0.00144824
0.0279586	0.915937	0.0306339	0.00145891
0.0281448	0.909256	0.0326351	0.00146862
0.0283509	0.844687	0.0307735	0.00147938
0.0285315	0.881066	0.030117	0.0014888
0.0287421	0.838258	0.0293737	0.00149979
0.0289224	0.779739	0.0296084	0.0015092
0.029135	0.781159	0.0283904	0.00152029
0.0293149	0.728271	0.0288567	0.00152968
0.0295167	0.692427	0.0298311	0.00154021
0.0296988	0.690435	0.0258849	0.00154971
0.0299027	0.672028	0.0282903	0.00156035
0.0300941	0.614521	0.0252328	0.00157034
0.030292	0.62709	0.0273873	0.00158066
0.030487	0.597851	0.0242708	0.00159084
0.0306826	0.546414	0.0270074	0.00154288
0.0308854	0.560332	0.0234887	0.00155308
0.0310752	0.487282	0.0254419	0.00156263
0.0312796	0.523554	0.0236036	0.00157291
0.0314658	0.525736	0.0251056	0.00158227
0.0316734	0.446275	0.023458	0.00159271
0.0318553	0.393487	0.0244065	0.0015663
0.0320607	0.430319	0.0225274	0.0015764
0.0322426	0.405805	0.0231846	0.00158535
0.0324475	0.402919	0.0227077	0.00159542
0.0326354	0.385545	0.0221703	0.00160466
0.0328428	0.400673	0.0233635	0.00161485
0.0330312	0.380006	0.0215798	0.00162412
0.0332334	0.344277	0.0230006	0.00163406
0.0334229	0.329173	0.0213621	0.00164338
0.033615	0.29782	0.0229691	0.00165283
0.0338137	0.307444	0.0207679	0.00166259
0.034006	0.278756	0.0230191	0.00167205
0.034204	0.296278	0.0204543	0.00168178
0.0343982	0.240344	0.0213711	0.00169133
0.0346024	0.221366	0.0205048	0.00170137
0.0347881	0.219544	0.0210855	0.00171051
0.0349919	0.238603	0.0205316	0.00172052
0.0351784	0.227863	0.0196859	0.00172969
0.0353806	0.238834	0.0202315	0.00173964
0.0355712	0.199813	0.0189089	0.00174901
0.0357746	0.181646	0.0203348	0.00169736
0.035964	0.190673	0.0188264	0.00170635
0.0361654	0.155059	0.0192076	0.0017159
0.036358	0.157002	0.0186661	0.00172504
0.0365561	0.112737	0.0197483	0.00173444
0.0367478	0.132179	0.0178991	0.00174354
0.036938	0.149688	0.0196089	0.00175256
0.0371351	0.139888	0.0174822	0.00176191
0.0373312	0.122091	0.0183057	0.00177121
0.0375269	0.152055	0.0183825	0.0017805
0.0377189	0.119069	0.0177308	0.00178961
0.0379198	0.115813	0.0179884	0.00179914
0.038108	0.114363	0.018223	0.00180807
0.0383067	0.111825	0.0177222	0.0018175
0.0385022	0.126754	0.0174179	0.00182678
0.0387024	0.110723	0.0176945	0.00183628
# 0.0388897	0.0819229	0.0179735	0.00184516
# 0.0390884	0.093002	0.0177954	0.00185459
# 0.0392846	0.0832863	0.0173258	0.0018639
# 0.0394822	0.0917611	0.0176515	0.00187327
# 0.0396775	0.0979705	0.0172399	0.00188254
# 0.0398782	0.0790686	0.0173569	0.00189206
# 0.0400713	0.0950226	0.017907	0.00190122
# 0.040264	0.106201	0.017641	0.00191036
# 0.0404606	0.0822452	0.0180344	0.00191969
# 0.0406506	0.0713538	0.0178061	0.00192871
# 0.040848	0.0662318	0.0193265	0.00193807
# 0.0410413	0.0924668	0.018102	0.00194725
# 0.0412415	0.0928244	0.0196343	0.00195674
# 0.0414333	0.0795807	0.0206244	0.00196585
# 0.0416282	0.0773716	0.0211594	0.00197509
# 0.0418243	0.0781134	0.0208802	0.0019844
# 0.0420214	0.0843812	0.0231169	0.00199375
# 0.0422152	0.0699927	0.0230856	0.00200294
# 0.0424122	0.0912481	0.0234752	0.00201229
# 0.0426091	0.113217	0.024171	0.00202163
# 0.0428066	0.094829	0.0252852	0.00199309
# 0.0429984	0.121245	0.0259174	0.0019369
# 0.0431947	0.115758	0.0239988	0.00194574
# 0.0433934	0.109867	0.0260968	0.00195469
# 0.0435842	0.109096	0.0265186	0.00196329
# 0.0437763	0.103842	0.0273133	0.00197194
# 0.0439751	0.0734814	0.0283884	0.0019809
# 0.0441637	0.093866	0.0298596	0.00198939
# 0.0443613	0.143383	0.0288403	0.00199829
# 0.0445661	0.139579	0.0318037	0.00200752
# 0.0447643	0.101422	0.030506	0.00201645
# 0.0449589	0.0896628	0.0326514	0.00202521
# 0.0451567	0.172206	0.0322293	0.00203412
# 0.0453554	0.131512	0.0382004	0.00204307
# 0.0455344	0.178914	0.0387803	0.00205114
# 0.0457345	0.191126	0.0356462	0.00206015
# 0.0459393	0.163701	0.0379589	0.00206937
# 0.0461215	0.154343	0.0452118	0.00207758
# 0.0463134	0.13994	0.0409369	0.00208623
# 0.0465134	0.163512	0.0514974	0.00209524
# 0.0467069	0.18406	0.0508635	0.00210395
#0.0468955	0.0779436	0.0535463	0.00211245
#0.0471081	0.0703345	0.059742	0.00212203
#0.0472898	0.197372	0.0743557	0.00213021
#0.0474837	0.193668	0.0631577	0.00213894
#0.0476999	0.196881	0.0717289	0.00214868
#0.0478647	0.186961	0.0925247	0.00215611
#0.0480543	0.131202	0.0920282	0.00216465
#0.0482708	0.133518	0.0891538	0.0021744
#0.0484908	0.321542	0.134881	0.00218431
##0.0486293	-0.0472713	0.193735	0.00219055
#0.0488568	0.144601	0.162389	0.0022008
