# GRASP V.7.15CD    Instrument:  ILL_d22

# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  YF45 RF off 8m
# Start: 22-Apr-18   17:52:05   End: 22-Apr-18   18:12:05

# Sample - (Flip off):  213446 , Loaded: 213434,213446,213464,213476,213480,213492,213496,213508,213512
# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  YF45 RF on 8m
# Start: 22-Apr-18   18:12:05   End: 22-Apr-18   18:32:06

# Sample + (Flip on):  213447 , Loaded: 213435, 213447,213465,213477,213481,213489,213497,213509,213513
# Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1e-06 (seconds)
# Data Normalisation: Exposure Time (1) seconds
# Attenuator: 0 is In.  Attenuation factor 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator2: is Out
# Attenuator2: Up-scaling data by 1
# Background:  213453 , Loaded: 213452,213453
# Cadmium: No Cadmium Subtraction

# Transmissions:  Ts = 0.99288 +/- 0.0049556  Te = 0.82099 +/- 0.0039031
# Foreground Image Only :  I_corr = I_s

# Beam Centre1 :  Cx = 65.4982  Cy = 126.261       Cm Translation :  Tx = 0  Ty = 0 [mm]

# ***** Calibrations: *****
# Data: Corrected for D22 Detector Paralax
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction)
# Data: Divided by Volume 0.2 cm3
# Solid Angle Correction:
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 3
# Applying Default Instrument Mask
# Applying User Defined Mask
# Applying NanInf Mask
# Intensity units are:  cm-1 \\ \Delta\Omega

# ***** Analysis *****
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)]


# Mod_Q   	I       	Err_I   	Sigma_Q



0.0238677	0.351417	0.0127722	0.00171015
0.0242982	0.359282	0.0128373	0.00171035
0.0247289	0.359639	0.012958	0.00171055
0.0251596	0.334856	0.0123663	0.00171073
0.0255904	0.322254	0.0121937	0.00171091
0.0260213	0.318565	0.0122681	0.00171115
0.0264521	0.297237	0.0118609	0.00171354
0.0268831	0.277434	0.0115728	0.00171575
0.0273141	0.276086	0.0116635	0.0017178
0.0277375	0.266925	0.0106008	0.00171966
0.0281678	0.255167	0.0104252	0.00172143
0.0285981	0.244615	0.0103074	0.00172307
0.0290286	0.23519	0.0101807	0.00172461
0.029459	0.221718	0.00988728	0.00172605
0.0299266	0.210986	0.00889026	0.00172752
0.0303916	0.214313	0.00971308	0.00172888
0.0308222	0.198148	0.00940815	0.00173007
0.0312528	0.198256	0.00949445	0.00173119
0.0316835	0.189659	0.00935361	0.00173225
0.0321143	0.172907	0.00916998	0.00173325
0.0325483	0.165727	0.00840607	0.00173421
0.032974	0.155917	0.00811875	0.0017351
0.0334042	0.15862	0.00817121	0.00173596
0.0338344	0.147944	0.00802267	0.00173677
0.0342647	0.145743	0.00795117	0.00173755
0.034695	0.131235	0.00793532	0.00173829
0.0351253	0.135447	0.00799926	0.001739
0.0355557	0.130755	0.00794922	0.00173968
0.0359861	0.117637	0.00754985	0.00174032
0.0364165	0.111443	0.00747976	0.00174095
0.0368813	0.10838	0.00686027	0.00174159
0.0373615	0.0921469	0.00690684	0.00174222
0.0377999	0.0927458	0.00692656	0.00174277
0.0382298	0.0959766	0.00693805	0.00174329
0.0386598	0.0864928	0.00669117	0.00174379
0.0390899	0.0786732	0.00648844	0.00174471
0.0395199	0.0741653	0.00643395	0.00174732
0.039963	0.0745231	0.00634851	0.00174988
0.0404071	0.0702213	0.00649097	0.00175231
0.0408372	0.0687851	0.00627674	0.00175455
0.0412674	0.0705877	0.00629288	0.00175668
0.0416976	0.0695474	0.00628032	0.00175872
0.0421278	0.0674314	0.00626846	0.00176067
0.0425661	0.0561531	0.00577298	0.00176257
0.0429958	0.0506763	0.005883	0.00176435
0.0434255	0.0539413	0.00575741	0.00176605
0.0438889	0.0460496	0.0052983	0.00176781
0.0443567	0.0464157	0.00577895	0.00176951
0.0447865	0.0438104	0.005635	0.001771
0.0452163	0.0338149	0.00544168	0.00177244
0.0456461	0.0312811	0.00544617	0.00177383
0.046076	0.0315599	0.00550226	0.00177516
0.0465059	0.0257032	0.00546119	0.00177644
0.0469357	0.0295984	0.00541936	0.00177768
0.0473758	0.0321048	0.00522043	0.0017789
0.0478046	0.0310023	0.0050125	0.00178005
0.0482341	0.0259293	0.00517771	0.00178116
0.0486741	0.0251705	0.00494494	0.00178226
0.0491146	0.0239309	0.00500381	0.00178333
0.0495441	0.0213406	0.00508799	0.00178433
0.0499937	0.0252583	0.00481027	0.00178534
0.0504459	0.02222	0.00501165	0.00178633
0.0508755	0.0201815	0.00502938	0.00178724
0.051305	0.0238103	0.00507435	0.00178812
0.0517345	0.0172826	0.00500625	0.00178897
